cislo_programu;kod_ms;zdielana_ms;nazov_ms;sposob_urcenia;uroven_ms_dospeli;uroven_ms_deti_0;uroven_ms_deti_1;uroven_ms_deti_7;uroven_ms_deti_16;povinnost_ms_V;povinnost_ms_IV;povinnost_ms_III;povinnost_ms_II;povinnost_ms_I;casova_dostupnost;minimum_na_nemocnicu;minimum_na_lekara
50;S50-11;False;Podanie surfaktantu pri PARDS ;VD;;4;4;4;4;P;P;;;;;;
50;S50-10;False;Komplexná poresuscitačná starostlivosť ;V;;4;4;4;4;P;P;;;;;;
50;S50-09;False;Zabezpečovanie krátkodobých a dlhodobých centrálnych venóznych vstupov ;V;;4;4;4;4;P;P;;;;;;
50;S50-08;False;Manažment cirkulačného a srdcového zlyhania;V;;4;4;4;4;P;P;;;;;;
50;S50-07;False;Kontinuálne eliminačné metódy v PIM;V;;4;4;4;4;P;P;;;;;;
50;S50-06;False;Intenzívna a resuscitačná strarostlivosť o novorodencov po prepustení z novorodeneckého oddelenia ;V;;4;4;4;4;P;P;;;;;;
50;S50-05;False;Podpora dýchania vyžadujúca špeciálne postupy u detí ;V;;4;4;4;4;P;P;;;;;;
50;S50-04;False;Komplexná intenzívna a resuscitačná starostlivosť v detskom veku (PIM);V;;4;4;4;4;P;P;;;;;;
50;S50-03;False;Komplexná neurointenzívna starostlivosť u detí ;V;;4;4;4;4;P;P;;;;;;
50;S50-02;False;Komplexná intenzívna starostlivosť o deti s ťažkými infekciami ;V;;4;4;4;4;P;P;;;;;;
50;S72-03;True;Kombinovaný imunodeficit a závažné ochorenia imunitného systému;D;;4;4;4;4;P;P;;;;;;
50;S72-02;True;Vysoko komplexné ochorenia imunitného systému;D;;4;4;4;4;P;P;;;;;;
50;S70-41;True;Trombocytopénie a trombocytopatie I;D;;4;4;4;4;P;P;;;;;;
50;S70-38;True;Indolentné lymfómy (NHL) a bližšie neurčené lymfómy;D;;4;4;4;4;P;P;;;;;;
50;S70-37;True;Vysoko komplexné hematologické ochorenia;D;;4;4;4;4;P;P;;;;;;
50;S70-36;True;Agresívne lymfómy (NHL) Hodgkinov lymfóm a iné vybrané ;D;;4;4;4;4;P;P;;;;;;
50;S70-35;True;Akútna leukémia ;D;;4;4;4;4;P;P;;;;;;
50;S70-30;True;Hematologické a solídné nádory;D;;4;4;4;4;P;P;;;;;;
50;S70-29;True;Zhubné nádory močových orgánov;D;;4;4;4;4;P;P;;;;;;
50;S70-28;True;Zhubné nádory prsníka;D;;4;4;4;4;P;P;;;;;;
50;S70-26;True;Zhubné nádory dýchacích orgánov;D;;4;4;4;4;P;P;;;;;;
50;S70-24;True;Nádory nervového systému;D;;4;4;4;4;P;P;;;;;;
50;S70-23;True;Zhubný nádor spojivového tkaniva;D;;4;4;4;4;P;P;;;;;;
50;S70-22;True;Zhubný nádor hepatobiliárneho systému a pankreasu;D;;4;4;4;4;P;P;;;;;;
50;S70-21;True;Zhubné nádory mužských pohlavných orgánov;D;;4;4;4;4;P;P;;;;;;
50;S70-20;True;Zhubný nádor ženských pohlavných orgánov;D;;4;4;4;4;P;P;;;;;;
50;S70-18;True;Zhubný nádor endokrinného systému;D;;4;4;4;4;P;P;;;;;;
50;S70-15;True;Centrálne žilové vstupy ;V;;4;4;4;4;P;P;;;;30;;
50;S70-14;True;Intratekálna diagnostika a liečba;V;;4;4;4;4;P;P;;;;30;;
50;S70-13;True;Aferetické výkony;V;;4;4;4;4;P;P;;;;30;;
50;S68-06;True;Ochorenia a poruchy močových orgánov IV;D;;4;4;4;4;P;P;;;;;;
50;S68-02;True;Akútna insuficiencia obličiek IV;D;;4;4;4;4;P;P;;;;;;
50;S67-06;True;Komplexná liečba diabetes mellitus a iných ochorení;V;;4;4;4;4;P;P;;;;;;
50;S67-04;True;Závažné poruchy metabolizmu;D;;4;4;4;4;P;P;;;;;;
50;S67-03;True;Vysoko komplexné endokrinopatie;D;;4;4;4;4;P;P;;;;;;
50;S67-02;True;Diabetes mellitus s kómou / s komplikáciami;D;;4;4;4;4;P;P;;;;;;
50;S66-15;True;Obštrukcia GIT III;D;;4;4;4;4;P;P;;;;;;
50;S66-12;True;Ochorenia žlčníka a žlčovodov III;D;;4;4;4;4;P;P;;;;;;
50;S66-11;True;Ochorenia pečene III;D;;4;4;4;4;P;N;;;;;;
50;S66-10;True;Ochorenia pankreasu III;D;;4;4;4;4;P;P;;;;;;
50;S66-09;True;Iné ochorenia GIT III;D;;4;4;4;4;P;P;;;;;;
50;S66-07;True;Gastrointestinálne krvácanie III;D;;4;4;4;4;P;P;;;;;;
50;S65-17;True;Ventilácia;V;;4;4;4;4;N;P;;;;30;;
50;S65-15;True;Terapeutická a perkutánna drenáž;V;;4;4;4;4;P;P;;;;30;;
50;S65-14;True;Endoskopické výkony na trachey a bronchoch;V;;4;4;4;4;P;P;;;;30;;
50;S65-12;True;Diagnostické vyšetrenie pri pneumologickom ochorení (biopsie);V;;4;4;4;4;P;P;;;;30;;
50;S65-10;True;Iné ochorenie dýchacích orgánov III;D;;4;4;4;4;P;P;;;;;;
50;S65-09;True;Pleurálny výpotok II;D;;4;4;4;4;P;P;;;;;;
50;S65-08;True;Pneumotorax;D;;4;4;4;4;P;P;;;;;;
50;S65-06;True;Iné infekcie a zápaly dýchacích orgánov III;D;;4;4;4;4;P;P;;;;;;
50;S65-04;True;Cystická fibróza;D;;4;4;4;4;P;P;;;;;;
50;S65-03;True;CHOCHP a bronchiektázie;D;;4;4;4;4;P;P;;;;;;
50;S65-02;True;Respiračná insuficiencia alebo pľúcna embólia;D;;4;4;4;4;P;P;;;;;;
50;S63-06;True;Otravy alebo toxické účinky z vonkajších príčin III;D;;4;4;4;4;P;P;;;;;;
50;S63-05;True;Ochorenia kostí a pohybového systému III;D;;4;4;4;4;P;P;;;;;;
50;S63-04;True;Iné gastrointestinálne ochorenia II;D;;4;4;4;4;P;P;;;;;;
50;S63-03;True;Ochorenia retikuloendoteliálneho systému, imunitného systému a poruchy zrážania krvi III;D;;4;4;4;4;P;P;;;;;;
50;S61-04;True;Iné ochorenia kože, podkožia a slizníc;D;;4;4;4;4;P;P;;;;;400*7;
50;S61-02;True;Infekcia/zápal kože a podkožia;D;;4;4;4;4;P;P;;;;;400*7;
50;S59-12;True;Vybrané vrodené ochorenia močových orgánov;D;;4;4;4;4;P;P;;;;;;
50;S58-12;True;Odber orgánu pre transplantáciu od mŕtveho darcu;V;;4;4;4;4;P;P;;;;;5;
50;S54-02;True;Rázštepy;D;;4;4;4;4;P;P;;;;;10;1
50;S03-31;True;Absces mozgu;D;;4;4;4;4;P;P;;;;;;
50;S66-18;True;Vredová choroba II;D;;4;4;4;3;P;P;N;;;;;
50;S66-17;True;Gastrointestinálne krvácanie II;D;;4;4;4;3;P;P;N;;;;;
50;S66-31;True;Obštrukcia GIT II;D;;4;4;3;3;P;P;P;;;;;
50;S66-27;True;Vredová choroba I;D;;4;4;3;3;P;P;N;;;;;
50;S66-26;True;Ochorenia pečene IV;D;;4;4;3;3;P;N;N;;;;;
50;S66-24;True;Iné ochorenia GIT IV;D;;4;4;3;3;P;P;P;;;;;
50;S66-23;True;Gastrointestinálne krvácanie I;D;;4;4;3;3;P;P;N;;;;;
50;S66-20;True;Endoskopické odstránenie cudzieho telesa;V;;4;4;3;3;P;P;N;;;30;;
50;S62-43;True;Infekcie a zápaly oka a očných adnexov;D;;4;4;3;3;P;N;N;;;;5;5
50;S52-51;True;Intrakraniálne poranenia a zlomeniny kránia;D;;4;4;3;3;P;P;N;;;;;
50;S52-60;True;Ťažké poranenia pohybového systému;D;;4;4;3;2;P;P;N;N;;;;
50;S52-54;True;Poranenie orgánu;D;;4;4;3;2;P;P;N;N;;;;
50;S52-53;True;Ťažký úraz hrudníka;D;;4;4;3;2;P;P;N;N;;;;
50;S51-80;True;Akútna apendicitída;D;;4;4;2;2;P;P;N;N;;;;
50;S72-05;True;Komplexné ochorenia imunitného systému;D;;4;3;3;3;P;P;P;;;;;
50;S59-27;True;Iné ochorenia močových orgánov;D;;4;3;3;3;P;P;P;;;;;
50;S55-43;True;Iné ochorenia chrbtice;D;;4;3;3;3;P;P;P;;;;;
50;S53-30;True;Iné ochorenia ucha, nosa, úst a krku;D;;4;3;3;3;P;P;P;;;;;
50;S52-55;True;Poranenia miechy a chrbtice;D;;4;3;3;2;P;P;N;N;;;;
50;S52-62;True;Komplikácie po úraze;D;;4;3;2;2;P;P;N;N;;;;
50;S52-61;True;Omrzliny;D;;4;3;2;2;P;P;P;N;;;;
50;S52-56;True;Ťažké poranenia;D;;4;3;2;2;P;P;N;N;;;;
50;S52-48;True;Terapeutická drenáž hrudníka;V;;4;3;2;2;P;P;P;N;;;;
50;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
50;S50-13;False;Intenzívna starostlivosť o detského pacienta ;V;;3;3;3;3;P;P;P;;;;;
50;S76-02;True;Špecializovaná konziliárna paliatívna starostlivosť;V;;3;3;3;3;N;N;P;;;;;
50;S71-04;True;Raritné vírusové ochorenia;D;;3;3;3;3;P;P;P;;;;;
50;S71-02;True;Infekčné ochorenia;D;;3;3;3;3;P;P;P;;;;;
50;S70-55;True;Iné anémie;D;;3;3;3;3;P;P;P;;;;;
50;S70-54;True;Poruchy leukocytov a iné  hematologické ochorenia I;D;;3;3;3;3;P;P;P;;;;;
50;S70-53;True;Trombofilný stav (vrodený, získaný) ;D;;3;3;3;3;P;P;P;;;;;
50;S70-52;True;Iné choroby krvi a krvotvorných orgánov;D;;3;3;3;3;P;P;P;;;;;
50;S70-50;True;Hemolytická anémia;D;;3;3;3;3;P;P;P;;;;;
50;S70-47;True;Trombocytopénie a trombocytopatie II;D;;3;3;3;3;P;P;P;;;;;
50;S68-32;True;Infekcie močových orgánov III;D;;3;3;3;3;P;P;P;;;;;
50;S68-16;True;Ochorenia a poruchy močových orgánov III;D;;3;3;3;3;P;P;P;;;;;
50;S68-15;True;Insuficiencia obličiek III;D;;3;3;3;3;P;P;P;;;;;
50;S68-12;True;Akútna insuficiencia obličiek III;D;;3;3;3;3;P;P;P;;;;;
50;S67-09;True;Stredne závažné poruchy metabolizmu;D;;3;3;3;3;P;P;P;;;;;
50;S67-08;True;Endokrinopatie;D;;3;3;3;3;P;P;P;;;;;
50;S67-07;True;Diabetes mellitus;D;;3;3;3;3;P;P;N;;;;;
50;S66-39;True;Obštrukcia GIT I;D;;3;3;3;3;P;P;P;;;;;
50;S66-36;True;Ochorenia pečene II;D;;3;3;3;3;P;P;P;;;;;
50;S66-35;True;Ochorenia pankreasu II;D;;3;3;3;3;P;P;P;;;;;
50;S66-33;True;Ochorenia pažeráka II;D;;3;3;3;3;P;P;P;;;;;
50;S65-22;True;Iné ochorenie dýchacích orgánov II;D;;3;3;3;3;P;P;P;;;;;
50;S65-21;True;Pleurálny výpotok I ;D;;3;3;3;3;P;P;P;;;;;
50;S65-20;True;Iné infekcie a zápaly dýchacích orgánov II ;D;;3;3;3;3;P;P;P;;;;;
50;S65-19;True;Zápal pľúc - komplikovaný;D;;3;3;3;3;P;P;P;;;;;
50;S64-18;True;Ťažká arytmia;D;;3;3;3;3;P;P;P;;;;;
50;S63-20;True;Hemolytické a aplastické anémie a iné komplexné ochorenia erytrocytov II;D;;3;3;3;3;P;P;P;;;;;
50;S63-19;True;Otravy alebo toxické účinky z vonkajších príčin II;D;;3;3;3;3;P;P;P;;;;;
50;S63-10;True;Vrodené metabolické poruchy I;D;;3;3;3;3;P;P;P;;;;;
50;S63-09;True;Ochorenia retikuloendoteliálneho systému, imunitného systému a poruchy zrážania krvi II;D;;3;3;3;3;P;P;P;;;;;
50;S62-50;True;Vybrané poranenia oka a očných adnexov - primárne ošetrenie;D;;3;3;3;3;P;P;P;;;;;
50;S62-49;True;Poranenia oka a očných adnexov;D;;3;3;3;3;P;P;P;;;;;
50;S54-05;True;Ochorenia zubov a dutiny ústnej II.;D;;3;3;3;3;P;P;P;;;;70;10
50;S54-03;True;Ostatné maxilofaciálne výkony II.;V;;3;3;3;3;P;P;N;;;60;70;10
50;S63-40;True;Zápal stredného ucha alebo infekcia horných dýchacích ciest;D;;3;2;2;2;P;P;P;N;;;;
50;S50-16;False;HIFLOW umelá ventilácia pľúc;V;;2;2;2;2;N;P;P;P;;;;
50;S50-15;False;Rozšírená kardiopulmonálna resuscitácia a zhoršujúci sa pacient (ALS a PALS);V;;2;2;2;2;P;P;P;P;;;;
50;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
50;S73-50;True;Syndróm spánkového apnoe;D;;2;2;2;2;P;P;P;P;;;;
50;S73-49;True;Skleróza multiplex;D;;2;2;2;2;P;P;P;P;;;;
50;S73-47;True;Náhla cievna mozgová príhoda;D;;2;2;2;2;P;P;P;P;;;;
50;S73-46;True;Metabolické ochorenia v neurológii;D;;2;2;2;2;P;P;P;P;;;;
50;S73-45;True;Iná cievna choroba mozgu;D;;2;2;2;2;P;P;P;P;;;;
50;S73-43;True;Epilepsia a iné záchvaty;D;;2;2;2;2;P;P;P;P;;;;
50;S73-41;True;Vrodené vývojové choroby CNS;D;;2;2;2;2;P;P;P;P;;;;
50;S73-40;True;Paralytické syndrómy;D;;2;2;2;2;P;P;P;P;;;;
50;S73-39;True;Svalove a nervosvalové ochorenia ;D;;2;2;2;2;P;P;P;P;;;;
50;S73-37;True;Ochorenia mozgových a periférnych nervov;D;;2;2;2;2;P;P;P;P;;;;
50;S73-35;True;Iné chronické poruchy mozgovej funkcie a demencia;D;;2;2;2;2;P;P;P;P;;;;
50;S73-34;True;Iné ochorenia NS;D;;2;2;2;2;P;P;P;P;;;;
50;S73-33;True;Degeneratívne ochorenia nervového systému;D;;2;2;2;2;P;P;P;P;;;;
50;S73-32;True;Infekcia nervového systému;D;;2;2;2;2;P;P;P;P;;;;
50;S73-29;True;Febrilné kŕče;D;;2;2;2;2;P;P;P;P;;;;
50;S73-28;True;Stupor a kóma netraumatického pôvodu;D;;2;2;2;2;P;P;P;P;;;;
50;S73-27;True;Deformujúca dorzopatia a iné komplexné spondylopatie;D;;2;2;2;2;P;P;P;P;;;;
50;S72-07;True;Ochorenia imunitného systému;D;;2;2;2;2;P;P;P;P;;;;
50;S71-10;True;Iné faktory, ktoré ovplyvňujú zdravotný stav a následná starostlivosť po ukončenej liečbe;D;;2;2;2;2;P;P;P;P;;;;
50;S71-09;True;Iné vírusové ochorenia;D;;2;2;2;2;P;P;P;P;;;;
50;S71-08;True;Iné infekčné ochorenia;D;;2;2;2;2;P;P;P;P;;;;
50;S71-07;True;Sepsa;D;;2;2;2;2;P;P;P;P;;;;
50;S70-59;True;Poruchy leukocytov a iné  hematologické ochorenia II;D;;2;2;2;2;P;P;P;P;;;;
50;S70-58;True;Získané poruchy hemostázy;D;;2;2;2;2;P;P;P;P;;;;
50;S70-57;True;Trombocytopénie a trombocytopatie III;D;;2;2;2;2;P;P;P;P;;;;
50;S68-33;True;Infekcie močových orgánov I;D;;2;2;2;2;P;P;P;P;;;;
50;S68-28;True;Ochorenia a poruchy močových orgánov II;D;;2;2;2;2;P;P;P;P;;;;
50;S66-48;True;Ochorenia pečene I;D;;2;2;2;2;P;P;P;P;;;;
50;S66-46;True;Iné ochorenia GIT I;D;;2;2;2;2;P;P;P;P;;;;
50;S65-30;True;Iné ochorenie dýchacích orgánov I;D;;2;2;2;2;P;P;P;P;;;;
50;S65-29;True;Iné infekcie a zápaly dýchacích orgánov I ;D;;2;2;2;2;P;P;P;P;;;;
50;S65-28;True;Bronchitída a iné akútne infekcie DDC;D;;2;2;2;2;P;P;P;P;;;;
50;S65-27;True;Zápal pľúc;D;;2;2;2;2;P;P;P;P;;;;
50;S64-28;True;Iné ochorenia obehového systému;D;;2;2;2;2;P;P;P;P;;;;
50;S64-27;True;Žilová trombóza;D;;2;2;2;2;P;P;P;P;;;;
50;S64-26;True;Periférne ochorenia ciev;D;;2;2;2;2;P;P;P;P;;;;
50;S64-24;True;Ochorenia srdcových chlopní;D;;2;2;2;2;P;P;P;P;;;;
50;S64-23;True;Hypertenzia;D;;2;2;2;2;P;P;P;P;;;;
50;S64-22;True;Insuficiencia srdca a šok;D;;2;2;2;2;P;P;P;P;;;;
50;S64-21;True;Arytmia a poruchy vedenia vzruchov;D;;2;2;2;2;P;P;P;P;;;;
50;S64-20;True;Synkopa a kolaps;D;;2;2;2;2;P;P;P;P;;;;
50;S64-19;True;Zastavenie srdca;D;;2;2;2;2;P;P;P;P;;;;
50;S63-41;True;Ochorenia kože, podkožia a slizníc;D;;2;2;2;2;P;P;P;N;;;;
50;S63-37;True;Následky lekárskej starostlivosti;D;;2;2;2;2;P;P;P;P;;;;
50;S63-36;True;Anafylaktický šok;D;;2;2;2;2;P;P;P;P;;;;
50;S63-34;True;Šok;D;;2;2;2;2;P;P;P;P;;;;
50;S63-32;True;Ťažkosti, symptómy a iné anomálie I ;D;;2;2;2;2;P;P;P;P;;;;
50;S63-31;True;Otravy alebo toxické účinky z vonkajších príčin I;D;;2;2;2;2;P;P;P;P;;;;
50;S63-30;True;Ťažkosti, symptómy a iné anomálie I;D;;2;2;2;2;P;P;P;P;;;;
50;S63-28;True;Dehydratácia;D;;2;2;2;2;P;P;P;P;;;;
50;S63-27;True;Hemolytické a aplastické anémie a iné komplexné ochorenia erytrocytov I;D;;2;2;2;2;P;P;P;P;;;;
50;S63-24;True;Infekčná gastroenteritída I;D;;2;2;2;2;P;P;P;P;;;;
50;S63-23;True;Iné infekčné ochorenia GIT;D;;2;2;2;2;P;P;P;P;;;;
50;S52-59;True;Stredne ťažké poranenia pohybového systému;D;;2;2;2;2;P;P;N;N;;;;
50;S52-52;True;Otras mozgu a povrchové poranenia hlavy;D;;2;2;2;2;P;P;P;N;;;;
50;S52-50;True;Povrchové poranenia, otvorené rany a poškodenia mäkkých častí;D;;2;2;2;2;P;P;P;N;;;;
50;S16-10;True;Menej ťažké popáleniny a poleptania;D;;2;2;2;2;P;P;P;P;;;;
50;S53-35;True;Malé výkony v ORL;V;;1;1;1;1;P;P;P;P;N;;;
51;S59-03;True;Exstrofia močového mechúra a epispádia;D;;5;5;5;5;P;;;;;;;
51;S59-02;True;Operácie na zmenu pohlavia;V;;5;5;5;5;P;;;;;;;
51;S59-01;True;Uzavretie extrofie močového mechúra;V;;5;5;5;5;P;;;;;;;
51;S16-07;True;Vysoko komplexné výkony na koži a podkoží pri popáleninách a poleptaniach;V;;5;5;5;5;P;;;;;;;
51;S16-06;True;Ťažké popáleniny a poleptania;D;;5;5;5;5;P;;;;;;;
51;S58-05;True;Transplantácia obličky;V;;5;5;5;4;P;P;;;;;;
51;S59-06;True;Vybrané vysoko komplexné výkony močovom mechúri u detí;V;;5;4;4;4;P;P;;;;;;
51;S59-05;True;Vybrané vysoko komplexné výkony na močovode u detí;V;;5;4;4;4;P;P;;;;;;
51;S59-04;True;Vybrané špecializované výkony na mužských pohlavných orgánoch u detí;V;;5;4;4;4;P;P;;;;;;
51;S59-09;True;Vybrané komplexné výkony na močovej rúre u detí;V;;5;3;3;3;P;P;P;;;;;
51;S59-07;True;Vybrané vysoko komplexné výkony na mužských pohlavných orgánoch u detí;V;;5;3;3;3;P;P;P;;;;;
51;S51-76;False;Porázštepové rekonštrukčné operácie;V;;4;4;4;4;P;N;;;;;;
51;S51-60;False;Operačné výkony na tvári;V;;4;4;4;4;P;N;;;;90;;
51;S51-59;False;Operačné výkony pri rázštepe;V;;4;4;4;4;P;N;;;;90;;
51;S51-58;False;Vysoko komplexné operačné revízie prsníka;V;;4;4;4;4;P;N;;;;90;;
51;S51-57;False;Paraaortálna a pelvická lymfadenektómia;V;;4;4;4;4;P;N;;;;30;;
51;S51-56;False;Radikálne lymfadenektómie;V;;4;4;4;4;P;N;;;;30;;
51;S51-55;False;Vysoko komplexné výkony na lymfatickom systéme;V;;4;4;4;4;P;N;;;;90;;
51;S51-41;False;Iné operačné výkony na pankrease;V;;4;4;4;4;P;P;;;;90;;
51;S51-40;False;Revízie a špeciálne operácie žlčových ciest;V;;4;4;4;4;P;P;;;;90;;
51;S51-39;False;Ostatné operačné výkony na pečeni;V;;4;4;4;4;P;P;;;;90;;
51;S51-38;False;Komplexné výkony v retroperitoneu;V;;4;4;4;4;P;P;;;;90;;
51;S51-37;False;Lumbotómia a iné komplexné výkony v brušnej oblasti;V;;4;4;4;4;P;P;;;;90;;
51;S51-36;False;Resekcia peritonea;V;;4;4;4;4;P;P;;;;90;;
51;S51-35;False;Komplexné peranálne operácie;V;;4;4;4;4;P;P;;;;180;;
51;S51-34;False;Resekčné operácie na rekte pri zhubnom nádore;V;;4;4;4;4;P;P;;;;90;;
51;S51-33;False;Komplexné výkony na čreve;V;;4;4;4;4;P;P;;;;90;;
51;S51-32;False;Rozšírená a komplexná resekcia čreva;V;;4;4;4;4;P;P;;;;90;;
51;S51-31;False;Operačné výkony na žalúdku - GERD;V;;4;4;4;4;P;P;;;;180;;
51;S51-30;False;Resekcie a komplexné výkony na žalúdku;V;;4;4;4;4;P;P;;;;90;;
51;S51-29;False;Iné vysoko komplexné výkony na pankrease;V;;4;4;4;4;P;N;;;;90;;
51;S51-28;False;Resekcie pankreasu;V;;4;4;4;4;P;N;;;;90;;
51;S51-27;False;Resekcie pečene;V;;4;4;4;4;P;N;;;;90;;
51;S51-26;False;Radikálna retroperitoneálna lymfadenektómia;V;;4;4;4;4;P;N;;;;90;;
51;S51-25;False;Vysoko komplexné rekonštrukcie anurekta;V;;4;4;4;4;P;N;;;;120;;
51;S51-24;False;Vysoko komplexné výkony na čreve;V;;4;4;4;4;P;N;;;;90;;
51;S51-23;False;Vysoko komplexná rozšírená resekcia čreva;V;;4;4;4;4;P;N;;;;90;;
51;S51-22;False;Operačné výkony na žalúdku - bariatria;V;;4;4;4;4;P;N;;;;180;;
51;S51-21;False;Rozšírené a vysoko komplexné resekcie žalúdka;V;;4;4;4;4;P;N;;;;90;;
51;S51-20;False;Shuntové operácie - AV shunt;V;;4;4;4;4;P;N;;;;;;
51;S51-19;False;Operačné výkony na varikóznych žilách;V;;4;4;4;4;P;N;;;;;;
51;S51-18;False;Iné výkony na cievach;V;;4;4;4;4;P;N;;;;;;
51;S51-17;False;Operačné výkony na cievach - vény a iné;V;;4;4;4;4;P;N;;;;;;
51;S51-16;False;Operačné výkony na cievach - končatiny;V;;4;4;4;4;P;N;;;;;;
51;S51-15;False;Operačné výkony na cievach - aortoiliacká oblasť;V;;4;4;4;4;P;N;;;;;;
51;S51-14;False;Operačné výkony na cievach - precerebrálne artérie;V;;4;4;4;4;P;N;;;;;;
51;S51-13;False;Špecializované operačné výkony na cievach - aortoiliacká oblasť;V;;4;4;4;4;P;N;;;;;;
51;S51-12;False;Ostatné operačné výkony na ezofágu;V;;4;4;4;4;P;N;;;;90;;
51;S51-11;False;Operačné výkony na hrudnej stene, pleure a bránici;V;;4;4;4;4;P;N;;;;90;;
51;S51-10;False;Operačné výkony na mediastine;V;;4;4;4;4;P;N;;;;90;;
51;S51-09;False;Ostatné operačné výkony na pľúcach a prieduškách;V;;4;4;4;4;P;N;;;;90;;
51;S51-08;False;Torakotómia a videotorakoskopia;V;;4;4;4;4;P;N;;;;90;;
51;S51-07;False;Resekcie pľúc, lobektómie a pneumonektómie ;V;;4;4;4;4;P;N;;;;90;;
51;S51-06;False;Komplexné výkony na priedušnici;V;;4;4;4;4;P;N;;;;90;;
51;S51-05;False;Operačné výkony na týmuse;V;;4;4;4;4;P;N;;;;90;;
51;S51-04;False;Ostatné špecializované operačné výkony na pažeráku;V;;4;4;4;4;P;N;;;;90;;
51;S51-03;False;Resekcia ezofágu;V;;4;4;4;4;P;N;;;;90;;
51;S51-02;False;Špecializované výkony na pľúcach;V;;4;4;4;4;P;N;;;;90;;
51;S51-01;False;Vysoko komplexné výkony na priedušnici;V;;4;4;4;4;P;N;;;;90;;
51;S70-11;True;Diagnostické vyšetrenie pri onkologickom ochorení;V;;4;4;4;4;P;P;;;;30;;
51;S68-06;True;Ochorenia a poruchy močových orgánov IV;D;;4;4;4;4;P;P;;;;;;
51;S68-05;True;Insuficiencia obličiek IV;D;;4;4;4;4;P;P;;;;;;
51;S68-01;True;Biopsia obličky;V;;4;4;4;4;P;P;;;;60;15;
51;S66-09;True;Iné ochorenia GIT III;D;;4;4;4;4;P;P;;;;;;
51;S60-04;True;Rekonštrukčná operácia vrodenej vývojovej chyby genitálu (výkony pri diagnózach Q50.0 - Q52.9) - komplexná;VD;;4;4;4;4;P;N;;;;180;;
51;S60-02;True;Onkologické výkony - ováriá;V;;4;4;4;4;P;P;;;;30;;
51;S60-01;True;Výkony na vaječníkoch a vajíčkovodoch - komplexné;V;;4;4;4;4;P;P;;;;60;;
51;S59-12;True;Vybrané vrodené ochorenia močových orgánov;D;;4;4;4;4;P;P;;;;;;
51;S59-11;True;Vybrané komplexné výkony na močovom mechúri a mužských pohlavných orgánoch u detí;V;;4;4;4;4;P;P;;;;;;
51;S58-13;True;Odber orgánu pre transplantáciu od živého darcu;V;;4;4;4;4;P;P;;;;;;
51;S58-12;True;Odber orgánu pre transplantáciu od mŕtveho darcu;V;;4;4;4;4;P;P;;;;;5;
51;S53-02;True;Zložité operácie na krku;V;;4;4;4;4;P;P;;;;;;
51;S03-32;True;Špecializované výkony na mieche a spinálnom kanáli;V;;4;4;4;4;P;P;;;;;10;
51;S03-19;True;Vysoko špecializované výkony na mieche;V;;4;4;4;4;P;P;;;;;;
51;S03-11;True;Operácia kraniostenózy;V;;4;4;4;4;P;P;;;;;;
51;S51-77;False;Komplexné operačné výkony na svaloch, šľachách, fasciách a burzách;V;;4;4;4;3;P;N;N;;;;;
51;S51-66;False;Laloková plastika;V;;4;4;4;3;P;N;N;;;90;;
51;S51-65;False;Voľná transplantácia kože;V;;4;4;4;3;P;N;N;;;30;;
51;S51-64;False;Operačné revízie prsníka;V;;4;4;4;3;P;N;N;;;60;;
51;S51-63;False;Rekonštrukčné výkony na prsníku;V;;4;4;4;3;P;N;N;;;120;;
51;S51-62;False;Regionálne lymfadenektómie;V;;4;4;4;3;P;N;N;;;30;;
51;S51-61;False;Operačné výkony na lymfatickom systéme;V;;4;4;4;3;P;N;N;;;30;;
51;S51-46;False;Základné operačné výkony na čreve;V;;4;4;4;3;P;P;N;;;;;
51;S51-45;False;Jednoduchá resekcia čreva;V;;4;4;4;3;P;P;N;;;90;;
51;S51-44;False;Základné operačné výkony na žalúdku;V;;4;4;4;3;P;P;N;;;90;;
51;S51-43;False;Operačné výkony v retroperitoneu;V;;4;4;4;3;P;P;N;;;90;;
51;S51-42;False;Operačné výkony na slezine;V;;4;4;4;3;P;P;N;;;160;;
51;S52-05;True;Osteosyntéza panvy a acetabula;V;;4;4;4;3;P;P;N;;;;25;
51;S51-54;False;Iné jednoduché výkony na žlčníku;V;;4;4;4;2;P;P;N;N;;120;;
51;S51-53;False;Cholecystektómia;V;;4;4;4;2;P;P;N;N;;120;;
51;S51-48;False;Iné základné operačné výkony v brušnej oblasti;V;;4;4;4;2;P;P;N;N;;;;
51;S51-47;False;Adheziolýza;V;;4;4;4;2;P;P;N;N;;;;
51;S51-78;False;Excízie, resekcie a amputácie prsníka;V;;4;4;4;1;P;P;N;N;N;;;
51;S60-12;True;Výkony pri endometrióze - komplexné ;V;;4;4;3;3;P;P;N;;;60;;
51;S60-11;True;Rekonštrukčná operácia vrodenej vývojovej chyby genitálu (výkony pri diagnózach Q50.0 - Q52.9);VD;;4;4;3;3;P;N;N;;;180;;
51;S52-63;True;Zlyhanie a odvrhnutie transplantátu kože;D;;4;4;3;3;P;P;N;;;;;
51;S52-51;True;Intrakraniálne poranenia a zlomeniny kránia;D;;4;4;3;3;P;P;N;;;;;
