kod_hlavnej_diagnozy;nazov_hlavnej_diagnozy;kod_ms;nazov_ms
m0205;Artritída po črevnom bajpase, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0206;Artritída po črevnom bajpase, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0207;Artritída po črevnom bajpase, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0208;Artritída po črevnom bajpase, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0209;Artritída po črevnom bajpase, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0210;Postenteritická artritída, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0211;Postenteritická artritída, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0212;Postenteritická artritída, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0213;Postenteritická artritída, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0214;Postenteritická artritída, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0215;Postenteritická artritída, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0216;Postenteritická artritída, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0217;Postenteritická artritída, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0218;Postenteritická artritída, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0219;Postenteritická artritída, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0220;Artritída po očkovaní, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0221;Artritída po očkovaní, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0222;Artritída po očkovaní, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0223;Artritída po očkovaní, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0224;Artritída po očkovaní, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0225;Artritída po očkovaní, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0226;Artritída po očkovaní, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0227;Artritída po očkovaní, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0228;Artritída po očkovaní, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0229;Artritída po očkovaní, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0280;Iná reaktívna artritída, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0281;Iná reaktívna artritída, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0282;Iná reaktívna artritída, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0283;Iná reaktívna artritída, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0284;Iná reaktívna artritída, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0285;Iná reaktívna artritída, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0286;Iná reaktívna artritída, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0287;Iná reaktívna artritída, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0288;Iná reaktívna artritída, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0289;Iná reaktívna artritída, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0290;Reaktívna artritída, bližšie neurčená, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0291;Reaktívna artritída, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0292;Reaktívna artritída, bližšie neurčená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0293;Reaktívna artritída, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0294;Reaktívna artritída, bližšie neurčená: (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0295;Reaktívna artritída, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0296;Reaktívna artritída, bližšie neurčená, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0297;Reaktívna artritída, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0298;Reaktívna artritída, bližšie neurčená, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0299;Reaktívna artritída, bližšie neurčená, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0580;Iná séropozitívna reumatoidná artritída, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0581;Iná séropozitívna reumatoidná artritída, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0582;Iná séropozitívna reumatoidná artritída, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0583;Iná séropozitívna reumatoidná artritída: predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0584;Iná séropozitívna reumatoidná artritída, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0585;Iná séropozitívna reumatoidná artritída, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0586;Iná séropozitívna reumatoidná artritída, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0587;Iná séropozitívna reumatoidná artritída, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0588;Iná séropozitívna reumatoidná artritída, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0589;Iná séropozitívna reumatoidná artritída, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0590;Séropozitívna reumatoidná artritída, bližšie neurčená, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0591;Séropozitívna reumatoidná artritída, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0592;Séropozitívna reumatoidná artritída, bližšie neurčená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0593;Séropozitívna reumatoidná artritída, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0594;Séropozitívna reumatoidná artritída, bližšie neurčená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0595;Séropozitívna reumatoidná artritída, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0596;Séropozitívna reumatoidná artritída, bližšie neurčená, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0597;Séropozitívna reumatoidná artritída, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0598;Séropozitívna reumatoidná artritída, bližšie neurčená, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0599;Séropozitívna reumatoidná artritída, bližšie neurčená, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0600;Séronegatívna reumatoidná artritída, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0601;Séronegatívna reumatoidná artritída, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0602;Séronegatívna reumatoidná artritída, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0603;Séronegatívna reumatoidná artritída, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0604;Séronegatívna reumatoidná artritída, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0605;Séronegatívna reumatoidná artritída, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0606;Séronegatívna reumatoidná artritída, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0607;Séronegatívna reumatoidná artritída, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0608;Séronegatívna reumatoidná artritída, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0609;Séronegatívna reumatoidná artritída, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0620;Burzitída pri reumatoidnej artritíde na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0621;Burzitída pri reumatoidnej artritíde v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0622;Burzitída pri reumatoidnej artritíde nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0623;Burzitída pri reumatoidnej artritíde predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0624;Burzitída pri reumatoidnej artritíde ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0625;Burzitída pri reumatoidnej artritíde panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0626;Burzitída pri reumatoidnej artritíde predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0627;Burzitída pri reumatoidnej artritíde členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0628;Burzitída pri reumatoidnej artritíde na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0629;Burzitída pri reumatoidnej artritíde, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0640;Zápalová polyartropatia na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0641;Zápalová polyartropatia v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0642;Zápalová polyartropatia nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0643;Zápalová polyartropatia predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0644;Zápalová polyartropatia ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0645;Zápalová polyartropatia panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0646;Zápalová polyartropatia predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0647;Zápalová polyartropatia členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
m0648;Zápalová polyartropatia na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S31-07;Ochorenia kostí a určité artropatie
m0649;Zápalová polyartropatia, miesto bližšie neurčené;S31-07;Ochorenia kostí a určité artropatie
m0680;Iná reumatoidná artritída, bližšie určená, na viacerých miestach;S31-07;Ochorenia kostí a určité artropatie
m0681;Iná reumatoidná artritída, bližšie určená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0682;Iná reumatoidná artritída, bližšie určená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S31-07;Ochorenia kostí a určité artropatie
m0683;Iná reumatoidná artritída, bližšie určená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0684;Iná reumatoidná artritída, bližšie určená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S31-07;Ochorenia kostí a určité artropatie
m0685;Iná reumatoidná artritída, bližšie určená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S31-07;Ochorenia kostí a určité artropatie
m0686;Iná reumatoidná artritída, bližšie určená, v oblasti predkolenia (ihlica, píšťala, kolenný kĺb);S31-07;Ochorenia kostí a určité artropatie
m0687;Iná reumatoidná artritída, bližšie určená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S31-07;Ochorenia kostí a určité artropatie
